Timestamp,Device Name,Start Time,End Time,Duration (s),Flow Rate (L/min),Volume Used (L),Event ID,Occupants,Anomaly
2023-11-29 19:14,toilet_2,19:14:46,19:14:46,0,0,5.759036181,EVT00269,3,1
2023-11-29 19:35,toilet,19:35:40,19:35:40,0,0,6.17197703,EVT00256,3,1
2023-11-29 20:58,toilet,20:58:05,20:58:05,0,0,5.917758557,EVT00257,3,1
2023-11-29 21:39,toilet_2,21:39:29,21:39:29,0,0,6.104843115,EVT00270,3,1
2023-11-29 22:09,toilet,22:09:23,22:09:23,0,0,6.28961282,EVT00258,3,1
2023-11-29 22:10,toilet_2,22:10:47,22:10:47,0,0,5.855124497,EVT00271,3,1
2023-11-29 23:47,toilet_2,23:47:53,23:47:53,0,0,6.02328239,EVT00272,3,1
2023-11-30 0:32,toilet_2,0:32:45,0:32:45,0,0,5.834197616,EVT00326,3,1
2023-11-30 0:49,toilet,0:49:07,0:49:07,0,0,6.257999142,EVT00315,3,1
2023-11-30 2:22,toilet,2:22:34,2:22:34,0,0,5.752498099,EVT00316,3,1
2023-11-30 4:36,toilet_2,4:36:32,4:36:32,0,0,5.860860273,EVT00327,3,1
2023-11-30 5:01,toilet_2,5:01:37,5:01:37,0,0,6.131796242,EVT00330,3,1
2023-11-30 5:12,toilet_2,5:12:13,5:12:13,0,0,5.738773216,EVT00329,3,1
2023-11-30 5:53,toilet_2,5:53:06,5:53:06,0,0,6.101458539,EVT00328,3,1
2023-11-30 6:20,toilet_2,6:20:03,6:20:03,0,0,5.91021911,EVT00331,3,1
2023-11-30 6:58,toilet_2,6:58:30,6:58:30,0,0,5.917535139,EVT00332,3,1
2023-11-30 7:01,toilet_2,7:01:41,7:01:41,0,0,5.724994075,EVT00333,3,1
2023-11-30 8:10,toilet,8:10:09,8:10:09,0,0,5.975507535,EVT00317,3,1
2023-11-30 8:44,toilet_2,8:44:32,8:44:32,0,0,5.944713896,EVT00335,3,1
2023-11-30 8:58,toilet_2,8:58:12,8:58:12,0,0,6.098683438,EVT00334,3,1
2023-11-30 9:25,toilet,9:25:25,9:25:25,0,0,5.894236304,EVT00318,3,1
2023-11-30 9:37,toilet_2,9:37:42,9:37:42,0,0,6.082408434,EVT00336,3,1
2023-11-30 10:15,toilet_2,10:15:36,10:15:36,0,0,5.737900223,EVT00337,3,1
2023-11-30 12:24,toilet,12:24:33,12:24:33,0,0,6.167457011,EVT00319,3,1
2023-11-30 16:23,toilet,16:23:07,16:23:07,0,0,5.716523383,EVT00320,3,1
2023-11-30 16:42,toilet_2,16:42:38,16:42:38,0,0,6.03400104,EVT00338,3,1
2023-11-30 17:12,toilet,17:12:29,17:12:29,0,0,5.832177375,EVT00321,3,1
2023-11-30 17:26,toilet_2,17:26:43,17:26:43,0,0,5.832216493,EVT00339,3,1
2023-11-30 18:55,toilet_2,18:55:58,18:55:58,0,0,5.996419755,EVT00340,3,1
2023-11-30 19:16,toilet,19:16:31,19:16:31,0,0,5.715744647,EVT00322,3,1
2023-11-30 19:18,toilet_2,19:18:46,19:18:46,0,0,6.268307632,EVT00341,3,1
2023-11-30 19:52,toilet,19:52:47,19:52:47,0,0,6.049836174,EVT00323,3,1
2023-11-30 20:05,toilet,20:05:39,20:05:39,0,0,5.916271001,EVT00324,3,1
2023-11-30 20:51,toilet,20:51:31,20:51:31,0,0,6.048545498,EVT00325,3,1
2023-11-30 21:56,toilet_2,21:56:24,21:56:24,0,0,6.163436673,EVT00342,3,1
2023-11-30 22:16,toilet_2,22:16:40,22:16:40,0,0,5.846854506,EVT00343,3,1
2023-11-30 23:38,toilet_2,23:38:40,23:38:40,0,0,5.943462815,EVT00344,3,1
2023-12-01 0:37,toilet_2,0:37:08,0:37:08,0,0,5.922559913,EVT00407,3,1
2023-12-01 2:42,toilet,2:42:07,2:42:07,0,0,6.296977066,EVT00395,3,1
2023-12-01 3:33,toilet,3:33:44,3:33:44,0,0,6.021511722,EVT00396,3,1
2023-12-01 4:14,toilet_2,4:14:55,4:14:55,0,0,6.193751135,EVT00408,3,1
2023-12-01 6:06,toilet_2,6:06:21,6:06:21,0,0,5.759745074,EVT00409,3,1
2023-12-01 6:31,toilet,6:31:38,6:31:38,0,0,5.917229116,EVT00398,3,1
2023-12-01 6:36,toilet,6:36:49,6:36:49,0,0,5.838752467,EVT00397,3,1
2023-12-01 7:12,toilet_2,7:12:43,7:12:43,0,0,5.978854782,EVT00411,3,1
2023-12-01 7:32,toilet_2,7:32:07,7:32:07,0,0,5.960602343,EVT00410,3,1
2023-12-01 9:21,toilet_2,9:21:53,9:21:53,0,0,5.790354189,EVT00412,3,1
2023-12-01 9:43,toilet_2,9:43:47,9:43:47,0,0,6.134519632,EVT00413,3,1
2023-12-01 10:13,toilet,10:13:16,10:13:16,0,0,5.906988542,EVT00399,3,1
2023-12-01 11:11,toilet_2,11:11:05,11:11:05,0,0,6.095196024,EVT00414,3,1
2023-12-01 11:55,toilet,11:55:34,11:55:34,0,0,5.860512568,EVT00400,3,1
2023-12-01 13:51,toilet,13:51:43,13:51:43,0,0,6.209613965,EVT00401,3,1
2023-12-01 15:09,toilet,15:09:08,15:09:08,0,0,5.716854242,EVT00402,3,1
2023-12-01 17:16,toilet,17:16:38,17:16:38,0,0,5.899378333,EVT00403,3,1
2023-12-01 18:56,toilet,18:56:17,18:56:17,0,0,6.119176858,EVT00404,3,1
2023-12-01 19:07,toilet,19:07:23,19:07:23,0,0,6.124484145,EVT00405,3,1
2023-12-01 19:47,toilet_2,19:47:45,19:47:45,0,0,5.981006958,EVT00415,3,1
2023-12-01 21:53,toilet,21:53:22,21:53:22,0,0,6.021699485,EVT00406,3,1
2023-12-01 22:13,toilet_2,22:13:31,22:13:31,0,0,5.959406063,EVT00416,3,1
2023-12-02 3:10,toilet_2,3:10:32,3:10:32,0,0,6.102200527,EVT00484,3,1
2023-12-02 3:42,toilet,3:42:12,3:42:12,0,0,5.89570513,EVT00468,3,1
2023-12-02 4:06,toilet_2,4:06:17,4:06:17,0,0,6.142097463,EVT00485,3,1
2023-12-02 6:15,toilet,6:15:55,6:15:55,0,0,6.262830549,EVT00469,3,1
2023-12-02 6:41,toilet_2,6:41:22,6:41:22,0,0,6.146102185,EVT00486,3,1
2023-12-02 6:44,toilet_2,6:44:42,6:44:42,0,0,6.11941777,EVT00487,3,1
2023-12-02 7:00,toilet_2,7:00:35,7:00:35,0,0,6.075270399,EVT00490,3,1
2023-12-02 7:12,toilet,7:12:05,7:12:05,0,0,5.71343924,EVT00470,3,1
2023-12-02 7:22,toilet_2,7:22:32,7:22:32,0,0,6.064605145,EVT00488,3,1
2023-12-02 7:35,toilet_2,7:35:49,7:35:49,0,0,6.212803807,EVT00489,3,1
2023-12-02 8:00,toilet,8:00:32,8:00:32,0,0,5.972055488,EVT00471,3,1
2023-12-02 8:47,toilet,8:47:47,8:47:47,0,0,6.042123846,EVT00472,3,1
2023-12-02 9:06,toilet_2,9:06:27,9:06:27,0,0,6.175398263,EVT00492,3,1
2023-12-02 9:14,toilet_2,9:14:12,9:14:12,0,0,6.128694824,EVT00493,3,1
2023-12-02 9:19,toilet_2,9:19:42,9:19:42,0,0,6.145007506,EVT00491,3,1
2023-12-02 9:30,toilet,9:30:38,9:30:38,0,0,5.957829096,EVT00473,3,1
2023-12-02 10:25,toilet,10:25:42,10:25:42,0,0,5.721061217,EVT00474,3,1
2023-12-02 11:11,toilet_2,11:11:27,11:11:27,0,0,5.919363936,EVT00494,3,1
2023-12-02 11:45,toilet,11:45:25,11:45:25,0,0,6.27170209,EVT00475,3,1
2023-12-02 12:39,toilet,12:39:53,12:39:53,0,0,5.836814092,EVT00476,3,1
2023-12-02 13:46,toilet_2,13:46:47,13:46:47,0,0,6.221576131,EVT00496,3,1
2023-12-02 13:55,toilet_2,13:55:50,13:55:50,0,0,5.748031449,EVT00495,3,1
2023-12-02 13:57,toilet,13:57:07,13:57:07,0,0,5.825127752,EVT00477,3,1
2023-12-02 17:20,toilet_2,17:20:09,17:20:09,0,0,6.172415316,EVT00497,3,1
2023-12-02 18:24,toilet,18:24:23,18:24:23,0,0,5.900261609,EVT00478,3,1
2023-12-02 18:56,toilet_2,18:56:10,18:56:10,0,0,6.002950518,EVT00498,3,1
2023-12-02 19:01,toilet_2,19:01:13,19:01:13,0,0,6.236552335,EVT00501,3,1
2023-12-02 19:10,toilet,19:10:00,19:10:00,0,0,5.879148876,EVT00480,3,1
2023-12-02 19:13,toilet,19:13:38,19:13:38,0,0,6.230534322,EVT00479,3,1
2023-12-02 19:29,toilet,19:29:35,19:29:35,0,0,6.068938961,EVT00481,3,1
2023-12-02 19:55,toilet_2,19:55:29,19:55:29,0,0,5.891071631,EVT00499,3,1
2023-12-02 19:58,toilet_2,19:58:41,19:58:41,0,0,6.074180361,EVT00500,3,1
2023-12-02 20:20,toilet,20:20:13,20:20:13,0,0,5.726334625,EVT00482,3,1
2023-12-02 20:30,toilet,20:30:29,20:30:29,0,0,6.270433929,EVT00483,3,1
2023-12-03 1:23,toilet,1:23:02,1:23:02,0,0,6.139264843,EVT00562,3,1
2023-12-03 3:24,toilet_2,3:24:50,3:24:50,0,0,5.816439582,EVT00570,3,1
2023-12-03 5:05,toilet,5:05:32,5:05:32,0,0,6.172073375,EVT00563,3,1
2023-12-03 6:25,toilet_2,6:25:12,6:25:12,0,0,5.942766789,EVT00571,3,1
2023-12-03 7:02,toilet_2,7:02:27,7:02:27,0,0,5.892987676,EVT00572,3,1
2023-12-03 8:09,toilet_2,8:09:10,8:09:10,0,0,6.001059889,EVT00573,3,1
2023-12-03 9:55,toilet,9:55:49,9:55:49,0,0,5.754861018,EVT00564,3,1
2023-12-03 14:35,toilet_2,14:35:05,14:35:05,0,0,5.969398188,EVT00574,3,1
2023-12-03 15:30,toilet,15:30:54,15:30:54,0,0,6.201332118,EVT00565,3,1
2023-12-03 17:03,toilet_2,17:03:45,17:03:45,0,0,5.71664536,EVT00577,3,1
2023-12-03 17:04,toilet_2,17:04:33,17:04:33,0,0,5.954763844,EVT00575,3,1
2023-12-03 17:43,toilet_2,17:43:53,17:43:53,0,0,6.18363779,EVT00576,3,1
2023-12-03 18:40,toilet,18:40:43,18:40:43,0,0,6.08140043,EVT00566,3,1
2023-12-03 19:18,toilet,19:18:25,19:18:25,0,0,5.872013999,EVT00567,3,1
2023-12-03 19:54,toilet,19:54:31,19:54:31,0,0,6.139315656,EVT00568,3,1
2023-12-03 20:24,toilet_2,20:24:28,20:24:28,0,0,5.902442624,EVT00578,3,1
2023-12-03 21:38,toilet_2,21:38:36,21:38:36,0,0,6.222257601,EVT00579,3,1
2023-12-03 22:50,toilet,22:50:16,22:50:16,0,0,5.742816753,EVT00569,3,1
2023-12-03 23:24,toilet_2,23:24:31,23:24:31,0,0,5.884755334,EVT00580,3,1
2023-12-04 0:06,toilet_2,0:06:11,0:06:11,0,0,5.952484991,EVT00631,3,1
2023-12-04 3:32,toilet_2,3:32:44,3:32:44,0,0,6.159383221,EVT00632,3,1
2023-12-04 4:22,toilet_2,4:22:11,4:22:11,0,0,6.100790029,EVT00633,3,1
2023-12-04 5:43,toilet,5:43:57,5:43:57,0,0,5.728589006,EVT00618,3,1
2023-12-04 6:57,toilet,6:57:47,6:57:47,0,0,6.040752492,EVT00619,3,1
2023-12-04 7:19,toilet,7:19:39,7:19:39,0,0,6.204022773,EVT00620,3,1
2023-12-04 8:04,toilet,8:04:28,8:04:28,0,0,6.219804184,EVT00622,3,1
2023-12-04 8:16,toilet,8:16:34,8:16:34,0,0,5.73455792,EVT00621,3,1
2023-12-04 8:56,toilet,8:56:23,8:56:23,0,0,6.285778725,EVT00623,3,1
2023-12-04 9:22,toilet,9:22:29,9:22:29,0,0,5.908518239,EVT00624,3,1
2023-12-04 9:31,toilet,9:31:37,9:31:37,0,0,6.141989649,EVT00625,3,1
2023-12-04 11:57,toilet_2,11:57:27,11:57:27,0,0,6.001420681,EVT00634,3,1
2023-12-04 13:55,toilet,13:55:56,13:55:56,0,0,5.715813953,EVT00626,3,1
2023-12-04 14:13,toilet_2,14:13:30,14:13:30,0,0,5.775242483,EVT00635,3,1
2023-12-04 14:20,toilet,14:20:06,14:20:06,0,0,5.843368016,EVT00627,3,1
2023-12-04 15:52,toilet_2,15:52:43,15:52:43,0,0,6.007732774,EVT00636,3,1
2023-12-04 16:09,toilet_2,16:09:38,16:09:38,0,0,5.706386673,EVT00637,3,1
2023-12-04 17:17,toilet_2,17:17:12,17:17:12,0,0,6.123430648,EVT00638,3,1
2023-12-04 17:29,toilet_2,17:29:14,17:29:14,0,0,6.298753495,EVT00639,3,1
2023-12-04 18:06,toilet_2,18:06:00,18:06:00,0,0,5.867827286,EVT00640,3,1
2023-12-04 18:20,toilet,18:20:00,18:20:00,0,0,6.157382624,EVT00628,3,1
2023-12-04 18:47,toilet_2,18:47:55,18:47:55,0,0,6.119725201,EVT00641,3,1
2023-12-04 19:04,toilet,19:04:35,19:04:35,0,0,6.077701989,EVT00629,3,1
2023-12-04 23:39,toilet,23:39:10,23:39:10,0,0,5.990917378,EVT00630,3,1
2023-12-05 0:54,toilet,0:54:17,0:54:17,0,0,6.157956064,EVT00699,3,1
2023-12-05 1:23,toilet_2,1:23:58,1:23:58,0,0,6.052329536,EVT00707,3,1
2023-12-05 1:25,toilet_2,1:25:40,1:25:40,0,0,5.983180442,EVT00706,3,1
2023-12-05 2:43,toilet_2,2:43:32,2:43:32,0,0,5.994890405,EVT00708,3,1
2023-12-05 4:30,toilet_2,4:30:48,4:30:48,0,0,6.041637422,EVT00709,3,1
2023-12-05 6:37,toilet,6:37:32,6:37:32,0,0,5.964922672,EVT00700,3,1
2023-12-05 9:19,toilet_2,9:19:27,9:19:27,0,0,6.271566469,EVT00710,3,1
2023-12-05 10:40,toilet,10:40:44,10:40:44,0,0,5.715003388,EVT00701,3,1
2023-12-05 11:38,toilet_2,11:38:08,11:38:08,0,0,5.825130046,EVT00711,3,1
2023-12-05 14:12,toilet_2,14:12:34,14:12:34,0,0,6.294619057,EVT00713,3,1
2023-12-05 14:25,toilet_2,14:25:48,14:25:48,0,0,6.150920499,EVT00712,3,1
2023-12-05 14:39,toilet,14:39:55,14:39:55,0,0,6.167038911,EVT00702,3,1
2023-12-05 16:24,toilet,16:24:44,16:24:44,0,0,5.878285356,EVT00703,3,1
2023-12-05 17:18,toilet_2,17:18:22,17:18:22,0,0,5.98583272,EVT00714,3,1
2023-12-05 18:42,toilet_2,18:42:43,18:42:43,0,0,5.947401039,EVT00715,3,1
2023-12-05 18:50,toilet,18:50:55,18:50:55,0,0,5.873341501,EVT00704,3,1
2023-12-05 19:21,toilet_2,19:21:27,19:21:27,0,0,5.906886019,EVT00717,3,1
2023-12-05 19:25,toilet_2,19:25:44,19:25:44,0,0,5.978069626,EVT00716,3,1
2023-12-05 19:35,toilet,19:35:56,19:35:56,0,0,5.779822235,EVT00705,3,1
2023-12-06 0:50,toilet,0:50:39,0:50:39,0,0,6.22145783,EVT00770,3,1
2023-12-06 1:34,toilet_2,1:34:24,1:34:24,0,0,5.948359495,EVT00776,3,1
2023-12-06 6:45,toilet,6:45:47,6:45:47,0,0,5.996772661,EVT00771,3,1
2023-12-06 7:11,toilet,7:11:25,7:11:25,0,0,6.100777389,EVT00772,3,1
2023-12-06 7:32,toilet_2,7:32:27,7:32:27,0,0,6.038746445,EVT00777,3,1
2023-12-06 8:07,toilet,8:07:28,8:07:28,0,0,6.0910194,EVT00773,3,1
2023-12-06 8:39,toilet_2,8:39:04,8:39:04,0,0,6.155270029,EVT00778,3,1
2023-12-06 8:40,toilet_2,8:40:06,8:40:06,0,0,5.854891444,EVT00779,3,1
2023-12-06 11:57,toilet_2,11:57:46,11:57:46,0,0,5.880589147,EVT00780,3,1
2023-12-06 13:25,toilet,13:25:37,13:25:37,0,0,6.224861824,EVT00774,3,1
2023-12-06 16:38,toilet_2,16:38:54,16:38:54,0,0,6.069048148,EVT00781,3,1
2023-12-06 18:02,toilet_2,18:02:39,18:02:39,0,0,6.125348189,EVT00782,3,1
2023-12-06 19:52,toilet,19:52:10,19:52:10,0,0,6.252245751,EVT00775,3,1
2023-12-06 21:01,toilet_2,21:01:31,21:01:31,0,0,6.211622391,EVT00783,3,1
2023-12-07 2:07,toilet_2,2:07:23,2:07:23,0,0,5.71594997,EVT00822,3,1
2023-12-07 2:08,toilet,2:08:17,2:08:17,0,0,5.78137211,EVT00813,3,1
2023-12-07 3:46,toilet_2,3:46:04,3:46:04,0,0,6.224977705,EVT00823,3,1
2023-12-07 6:19,toilet_2,6:19:38,6:19:38,0,0,5.905593454,EVT00825,3,1
2023-12-07 6:46,toilet_2,6:46:22,6:46:22,0,0,5.774368517,EVT00824,3,1
2023-12-07 7:48,toilet_2,7:48:08,7:48:08,0,0,5.71900643,EVT00826,3,1
2023-12-07 8:10,toilet_2,8:10:57,8:10:57,0,0,6.005302596,EVT00827,3,1
2023-12-07 8:21,toilet,8:21:43,8:21:43,0,0,6.280101447,EVT00814,3,1
2023-12-07 9:46,toilet,9:46:46,9:46:46,0,0,6.287733162,EVT00815,3,1
2023-12-07 10:23,toilet_2,10:23:37,10:23:37,0,0,5.759706304,EVT00829,3,1
2023-12-07 10:54,toilet_2,10:54:46,10:54:46,0,0,6.087495553,EVT00828,3,1
2023-12-07 16:02,toilet,16:02:05,16:02:05,0,0,5.742544514,EVT00816,3,1
2023-12-07 17:13,toilet,17:13:23,17:13:23,0,0,6.007135518,EVT00817,3,1
2023-12-07 17:28,toilet,17:28:04,17:28:04,0,0,6.116613643,EVT00818,3,1
2023-12-07 18:17,toilet_2,18:17:26,18:17:26,0,0,5.740372157,EVT00831,3,1
2023-12-07 18:20,toilet_2,18:20:54,18:20:54,0,0,5.943200641,EVT00832,3,1
2023-12-07 18:22,toilet_2,18:22:13,18:22:13,0,0,5.852920356,EVT00830,3,1
2023-12-07 20:02,toilet_2,20:02:11,20:02:11,0,0,6.109092231,EVT00833,3,1
2023-12-07 20:48,toilet,20:48:37,20:48:37,0,0,6.162529902,EVT00819,3,1
2023-12-07 21:00,toilet,21:00:39,21:00:39,0,0,5.845737788,EVT00821,3,1
2023-12-07 21:19,toilet,21:19:17,21:19:17,0,0,5.868535458,EVT00820,3,1
2023-12-07 22:42,toilet_2,22:42:20,22:42:20,0,0,6.111943999,EVT00835,3,1
2023-12-07 22:46,toilet_2,22:46:58,22:46:58,0,0,6.277313304,EVT00834,3,1
2023-12-08 1:31,toilet_2,1:31:46,1:31:46,0,0,6.219873016,EVT00890,3,1
2023-12-08 2:52,toilet_2,2:52:55,2:52:55,0,0,5.8127123,EVT00891,3,1
2023-12-08 5:00,toilet_2,5:00:30,5:00:30,0,0,6.053337272,EVT00892,3,1
2023-12-08 7:38,toilet,7:38:14,7:38:14,0,0,6.265430518,EVT00883,3,1
2023-12-08 7:49,toilet,7:49:11,7:49:11,0,0,6.074853409,EVT00884,3,1
2023-12-08 8:14,toilet_2,8:14:58,8:14:58,0,0,5.804401218,EVT00893,3,1
2023-12-08 8:26,toilet,8:26:05,8:26:05,0,0,6.028215062,EVT00885,3,1
